Sentiment;TweetID;TweetText
positive;1421129;"Waiting to see Femina Miss India tonite....want to see performances of Malaika; Sonakshi and Anushka....I think they will rock..."
positive;251368;#cambiochat Sydney Australia loves you Joe and we want you back so will you tour here & when????
negative;2643091;"Love it when dan falls asleep and snores; do now I can't sleep"
negative;2156713;Too much for anyone. Best player? Yes. $300m for an athlete? Ludicrious. RT @user Is $300 million too much for Pujols?
positive;747879;Victor Manuelle and I are going to have brunch in a few. Can't wait :B
positive;1501964;"TICKETS FOR OUR EXCITING BROADWAY SERIES ARE ON SALE NOW! Come see Kenney Rogers; Hal Holbrook; RAIN; The Rat Pack and STOMP"
negative;1951046;"Memories &lt;3 . Missing them days like crazy ..."
positive;1975567;Speak your mind regardless of fear from what other's think ...
positive;1869016;Boy I've done everythin dat I can do I've seen da best in life know wat I'm gonna do I feel like I'm ready I feel like a change
positive;1490798;NJDOE Commiss Cerf is a man with a reorg plan! ~http 
positive;2617240;This site is great I got 100 followers in a day using ~http  .
positive;3461186;but i guess bing has some key benefits
negative;650663;People like @user thinking they so important!
negative;30762;Worst nite.!
positive;2309756;“@TheRealSessilee: Takin resumes for a new G-Hub thanks to @user” ooooohhh!  Ok miss- I'm sending my resume! Where da interviews Haha!
negative;355538;I Feel Like Nothing To You.
negative;2496691;"Nail salon getting these god awful nails ripped off finallyyy; then a hardcore gym session to make up for a week of slobbery."
negative;2779043;Oww i juss accidently shaved my fingerr :( #Fail
negative;1378077;I miss twitter:( I have been so busy ugh
negative;1574879;"This is a sad day :( ""@joshuatopolsky: And like that; Microsoft scoops up Skype for a micro $8.5 billion ~http"
positive;1906003;I give credit to #redbull for helping me finish my homework. #woot
positive;1856960;Good morning to everybody hope yall have a productive day ttyl sn: thanking god for waking me and my family all of them up this morning
negative;1948341;Meanest thing I've ever done is be about 40x better looking than all of my twitter followers. Isn't even on purpose. That's how nice I am.
positive;1378515;"first day at the gym;cant wait to tone my body and then im ready for the beach; even tho im still piggin out LOL"
positive;2522148;Not to brag ... but ... I GET TO SLEEP IN TOMORROW !!!!!!!!!!!!
positive;831694;Hoping for lots of exciting announcements from the Nintendo presentation at E3 today #fb
positive;1850423;I like it wen my bitch dnt come up 4 air
negative;3357584;Stop buying gucci bags when you still have school loans to pay off
positive;290395;YWCA safety siren app AMAZING  #ncwk #mcc
positive;2093580;"No matter how much you drive me crazy; every second is completely worth it &lt;3"
positive;2287309;online shopping why yes i would love some
positive;2340548;No way Sony just called. I hope they call me back.
negative;2240352;"Aww; Yay! My Lying Bestfriend Went Shopping; For School! :)"
positive;2033981;"Whether it's going up or down; always count your fortune. #glasshalffull"
negative;1364834;And Idk how I feel about all these student bus drivers...some of them drivin like they're crazy!
negative;126861;Got that tyler the creator mindstate now... Fck everybody else I'm just tryna be better than you ALL.
positive;832129;YuMm vegan gluten free lunch w jtrav in #kensington ~http 
positive;2560222;Off to the Fort Lauderdale Marina Hilton for Aqua Mystique.  Launch the laser!
positive;939538;"aha exactly ;)RT @user Like Nike ;) lol RT @user Just do it!"
negative;2499694;I'm totally gonna throw your sidekick in my mojito!!
negative;2788481;Tried out the nike training app @user holy cow! Not sure im cut out for this shit...
positive;942898;O.O just got a sony HD 60x zoom video camera/camera. Holy crap o.o
positive;429769;Enjoying watching our LN guys at the Adidas Invite. Our kids are doing a great job! Come out and see our guys play!
positive;115914;Every time I see Bing Crosby I see my great grandpa. I never knew him but watching Bing makes me feel like I did.
positive;2377942;For all the other mommas! RT @user HOT DEAL: Nintendo Wii is 20% off!! Get it before it's gone!... ~http
positive;725762;“@BrittneyySue: just won 30 bucks #illtakeit” #dutchess
negative;888053;"That ain't no Etch-A-Sketch. This is one doodle that can't be un-did; Homeskillet."
negative;851173;"Cody Ross needs to let me Nike iD him some cleats; the pairs he's been wearing are horrible"
positive;943300;Ice cream would be lovely right now
positive;1216763;Going to bed everyone bye:) #offline #TeamBTR
negative;1221648;Damn Were Is The Fucking Trust...
negative;1055333;Been taking my sweet time fixing This house up...I been eight busy or tired. Ugh.
negative;469832;Wtf iz up its gucci mane og...
positive;1505590;Ahh had some much needed time with @user ! Did a lil cleaning and now shall relax!
positive;1435062;"Just smelled @user's #somedayperfume in the newest @user! I think i hav 2 buy it!!!! &lt;3"
positive;2286611;"After using my Nike wind breaker for 4years; I got myself a new one! Northface at last was cheap!!! Got a lightwei ~http"
positive;2446862;S/O to my homegirl @user for being the best I ever had.
negative;2380195;Paris Hilton gets at least $80 million cuz she's a Hilton. So she gets paid $80 mil to exist. Charles Darwin needs to get fucked in the ass.
negative;2415559;"Times when you find THE perfect combat boot by Gucci on ""sale"" and they're out of the 6.5 #FAIL"
positive;435748;Love that the Hilton plays tons of #JohnMayer Gets me through my shifts @user @user bet u gurls don't get that perk!!
negative;1913123;If u wear Adidas shirt & track suite. Why would u have Nike on ya feet
positive;267264;"Notorious; love it; hate it; should definitely watch it."
negative;1205625;I hate being stared at. Just cause I'm the only one wearing black skinnys & converse. When everyone else is wearing trackies & Nike trainers
positive;1099534;"Wow; o'neil leaves villa! Bit of a shocker"
positive;2299525;God tell me about it! How the hell you do it I don't know! Imagine if I was! Hahahahaha RT @user Pastor's ... ~http 
positive;1100856;"I favorited a @user video ~http  Sony Vegas Pro : Widescreen;HD;HQ settings for YouTube & fa"
negative;3264931;#Youshouldbeashamedif u wearing fake gucci and still act like ur da shit
positive;881983;The Back to the Future car is in front of the Nike store on Mercer  I wanna see it 
positive;1218741;GREAT new merchandise just in at Label Lovers Boutique ~http  Check out a Gucci leather clutch that has NEVER been used!
positive;507411;Wait betttter yet let's have a random night!!!!! :)
positive;636262;I love me some head and I love a woman who likes to do it #lyrics
negative;252432;"Sophia left with Mary this morning; so we're a little lonely. #neckwarmer #justbeforeigotup ~http "
negative;796922;"It is cold and rainy here in dsm;Ia booo!!!!"
positive;291541;I favorited a @user video ~http  blink-182 - Up All Night
positive;1028668;s/o to my back bone I love you no matter what... @user
positive;1551111;Congrats to Colin on his new blonde Epiphone ES-335 dot!  It seems that guitars are the best investment a... ~http
negative;218261;Oh Shit Gale !!
positive;286751;Tapering down with an 8 mile run tomorrow. LA Marathon is but 9 days away!Also busting butt to recruit for Fall TNT. LB & Nike here I come
positive;1953134;"June 26th its going down @user Cafe; Performing @user and more; be there because I will!"
negative;2190503;"GUCCI GUCCI LOUIS LOUIS FENDI FENDI PRADA ; basic bitches wear that shit so i dont even bother *restarts song*"
negative;1327059;"Well damn; thanks for making me feel like a bitch."
positive;2768093;Just got my Google Wave invite - pmped bt fling like kid who got nintendo 1 christmans 2 late...after every1 had already beaten super mario
positive;850125;#confessionhour I think Gucci Mane and Waka Floka Flame is dope rappers cause they make good music
positive;2647670;":) lol; my cousin called my twit name A Coochie Choppas bol."
positive;174553;AGREED! RT @user I want to move to LA so bad. It sorta freaks me out that I have more friends there than I do here.
positive;646419;Michael Owen is trending because of the great play he showed tonight. To all those who are asking! :-P
positive;1840808;Hey @user wake up lol (#beforeiselfdestruct live › ~http )
positive;785519;"Hurray got my trainers today - but the nearest I got to ""made in Uk"" was Luxembourg (Fila). Nike are made in Cambodia - hmmm?"
positive;751112;I can never sleep in on an off day...!
negative;956460;Fuck the heat.... Lakers all day
positive;181631;DAT NEW YOUNG MONEY AND DAT NEW GUCCI GO HARD!!! SEX IN CRAZY PLACES AND I CAN DO BAD BAD BAD ALL BY MYSELF NIKKI MY BITCH
positive;1616224;Got new Nike Lunarglide 3. :)
negative;2856855;Ouch! Samsung Puts New Galaxy Tab on Hold as Apple Wins Court Order - Businessweek ~http  via @user #cbias
positive;449286;#Dead RT @user “@LOONEYLIVE: @user Boston hmu to she gone be in town... #toss  lol” RT #cosign... Set the DDs out yyyyaaah
negative;1135326;I see the #tt is still ass
positive;169020;LIPI investigators now heading to Riverhead Hilton to show support @ paranormal event
positive;1186013;Success. Nike store just opened. The twitter gods have awarded us.  #byebyebalance
positive;356977;"Agreed! RT @user @user Your book ""Leaving Microsoft to Change the World"" was so inspiring. Libraries for the world. Great work!"
negative;2559322;That last tweet was just mean.
positive;3187368;Gucci gucci just came on. I almost busted a move on this damn bus haha
positive;1312553;“@Gizmodo: Great Scott! Is Nike finally releasing the Marty McFly shoes from Back to the Future!? ~http  YES PLEASE!
positive;1682048;"I`m Back Bitches; Lady Jesus resurected after 3 months; Hail gaga!!"
positive;2810853;I want some customized Nike Dunks! :P
negative;1348369;I've seen thirst but gahh damn
positive;2446435;"All personal change starts in your spirit; yes; Jesus is the answer."
positive;2304321;"Hey Tweeters check out this Great site you can get jewelry;watches;phones;tvs;laptops and more for ~http "
negative;2217909;Flanagan pressed his claim for outtakes from the This Is It rehearsals -- something Sony doesn't want to cough up
positive;3443050;Every time I wear my nike wind pants I feel like a cool basketball player
positive;2470992;"Great Post! ~&gt; Innovators vs Trendsetters. : Of Radio; Grunge; and Social Media RT @user ~http "
negative;2334233;The horrific moment when all your friends tell a random y9 you fancy them and then he comes over and asks you out :O
negative;2347003;my hearts learned to kill
negative;519192;Damn Nike has stolen the only person I use to wake up and watch games with Saturday mornings smh.
negative;3405320;#Dontgiveafuck RT @user He* RT @user Who the fuck is Perez Hilton and why is she verified?
negative;2240086;"every time i open my youtube tab to press replay on Take That - Love Love; I have to look at Pitbull's ugly ass face..."
negative;695266;B.A.M. Is now live. Please don't seek it out. Contains nipples. Better things to come. Seriously.
positive;1087366;PS3 and Bravia sales boost quarterly Sony profits above expectations ~http
positive;715108;Good Thing I didn't listen to @user or @user Won me a couple bucks now I'm bout to go spend it on some Gucci Sneaks & 2nite!
positive;2320162;Space monkeys are always good news. ~http  @user #KingOfTheHill
negative;1868466;"Gucci Gucci Loui Loui Fendi Fendi Parda;.Them Basic Bitches Wear That Shit So iDnt Even Bothaa"
negative;2352318;The playstation network dose still not work. The thing is that Sony have not said anything for the last 4 days.
positive;2659179;i should've kiss you - #chris brown on blast and repeat
positive;1726436;"Lady Ram coaches are out on the recruiting trails.. This time in Augusta;Ga for Peach State hoops; and Nike Nationals! #GoLadyRams"
